,id,Title,Product_URL,Price_now,PHOTO_URL,Brand,Type,Color,Frameininches,Size,Gender,RidingStyle,Material,WheelSize,RearDerailleur,ItemCondition,Availability,bikeID,State,City,BrakingType
261,13338,Specialized Epic Ht Sw Carbon Ultralight 29 2020,https://www.bikeexchange.com/a/hardtail-mountain-bikes/specialized/ut/woods-cross/epic-ht-sw-carbon-ultralight-29/150410066,9020.0,https://marketplacer.imgix.net/vz/-aS2EDUsTsIlpt6k5I8Lx3rtA?auto=format&fm=pjpg&fit=max&w=640&h=576&s=23730f2ef3f4580ffd173a0fb591ba64,Specialized,Hardtail Mountain Bikes,.,.,.,Unisex,Cross Country,Carbon,"29""",SRAM XX1 Eagle,New,"Pick Up In Store, In-store",150410066,UT,Woods Cross,.
262,13340,Scott Ransom 930 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/scott/ca/los-angeles/ransom-930/146256140,2999.99,https://marketplacer.imgix.net/q_/WIthXIbME0tpuZ-ACojVZikvM.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=45bbb626b1b30bc7732631f0089be271,Scott,Full Suspension Mountain Bikes,Green,"16.5"", 17.5"", 18.5"", 19.5""","Small, Medium, Large, XL",Unisex,Enduro,Aluminum,"29""",SRAM NX,New,In-store,146256140,CA,Los Angeles,.
263,13341,Trek Slash 9.7 29 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/trek/fl/juno-beach/slash-9-7-29/149038828,4799.99,https://marketplacer.imgix.net/oP/78F2jfa09A8QQQRoiJD_WCUXc?auto=format&fm=pjpg&fit=max&w=640&h=576&s=51e5bef026924ab9fd9fef394f8d9cca,Trek,Full Suspension Mountain Bikes,"Carbon, Red","15.5"", 17.5"", 19.5"", 21.5""","Small, Medium, Large, XL",Unisex,Trail,Carbon,"29""",SRAM GX Eagle,New,In-store,149038828,FL,Juno Beach,.
264,13342,Specialized Epic Ht Carbon 29 2020,https://www.bikeexchange.com/a/hardtail-mountain-bikes/specialized/in/indianapolis/epic-ht-carbon-29/160120228,2120.0,https://marketplacer.imgix.net/kZ/3rnlEwsFv99B1RGUNXCZXpxZ8?auto=format&fm=pjpg&fit=max&w=640&h=576&s=686dd595b7a003a5b484e1cc2c494dda,Specialized,Hardtail Mountain Bikes,Matte Black,"17""",Medium,Unisex,Cross Country,Carbon,"29""",SRAM NX,New,In-store,160120228,IN,Indianapolis,.
265,13344,"Batch Bicycles Batch ""The Mountain Bicycle"" 2020",https://www.bikeexchange.com/a/hardtail-mountain-bikes/batch-bicycles/tx/colleyville/batch-the-mountain-bicycle/164413871,429.99,https://marketplacer.imgix.net/vN/ygbpyTfR0vzOxUpDekMoa2dl4.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=8e07a54ff00b04c956a79d9e9264365b,Batch Bicycles,Hardtail Mountain Bikes,.,.,.,Unisex,Recreational,Aluminum,"27.5""",Shimano Tourney,New,"Pick Up In Store, Buy online",164413871,TX,Colleyville,.
266,13345,Cannondale Scalpel-Si Carbon 3 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/cannondale/ia/north-liberty/scalpel-si-carbon-3/182192063,6000.0,https://marketplacer.imgix.net/mb/FQ68ajIdDqmUy-dqSYFU0WMu4.png?auto=format&fm=pjpg&fit=max&w=640&h=576&s=75d6f4a7640197ea63f523c1cf1a4eac,Cannondale,Full Suspension Mountain Bikes,.,.,.,Unisex,Cross Country,Carbon,"29""",SRAM X01 Eagle,New,"Pick Up In Store, In-store",182192063,IA,North Liberty,.
267,13346,Fuji Nevada 27.5 1.5 2019,https://www.bikeexchange.com/a/hardtail-mountain-bikes/fuji/in/monticello/nevada-27-5-1-5/160113994,799.99,https://marketplacer.imgix.net/WT/cWg1KcAwHCVfmotlawEmFNa7g.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=5eb7a6e8a872a71e23ab48df3006fbaf,Fuji,Hardtail Mountain Bikes,"Red, Silver","13"", 15"", 17"", 19""","XS, Small, Medium, Large",Unisex,Recreational,Aluminum,"27.5""",Shimano Deore,New,In-store,160113994,IN,Monticello,.
268,13347,Cannondale F-Si Al 2 Womens 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/tx/pasadena/f-si-al-2-womens/105545920,1520.0,https://marketplacer.imgix.net/yE/4bIkl-0cAt5uDw_WDkE2xEzdw.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=ad54afe1e74d9edd8626ae246014bc71,Cannondale,Hardtail Mountain Bikes,Grey,"14.5"", 15"", 17""","XS, Small, Medium",Womens,Cross Country,Aluminum,"27.5""",Shimano Deore,New,In-store,105545920,TX,Pasadena,.
269,13348,Giant Trance 29er 2 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/giant/pa/nazareth/trance-29er-2/165760913,2900.0,https://marketplacer.imgix.net/Dq/hjy3h-2hCA4rMMgLCeIxzzMMU.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=f14ecc90292f3115eb986fb9479b4e23,Giant,Full Suspension Mountain Bikes,Black,"15"", 17"", 18"", 19.5""","Small, Medium, Large, XL",Unisex,Trail,Aluminum,"29""",Shimano SLX,New,In-store,165760913,PA,Nazareth,.
270,13349,Giant Revel 29er 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/giant/tx/pasadena/revel-29er/105546060,465.0,https://marketplacer.imgix.net/_3/k4RKQLM1ysr2SPixYeFAfsTIw.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=c7b3dc35b1a652f15b27eef51cfece4a,Giant,Hardtail Mountain Bikes,Black,"16"", 18"", 20"", 22""","Small, Medium, Large, XL",Unisex,Trail,Aluminum,"29""",Shimano Alivio,New,In-store,105546060,TX,Pasadena,.
271,13350,Scott Contessa Ransom 910 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/scott/fl/juno-beach/contessa-ransom-910/177119747,5499.99,https://marketplacer.imgix.net/A4/E6k0uhg7_TZpY6YX6gTYHSfbs.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=a33253a7c1eb27418e06be6f7d12a70d,Scott,Full Suspension Mountain Bikes,Purple,"16"", 17.5"", 19""","Small, Medium, Large",Womens,Cross Country,Carbon,"29""",SRAM GX Eagle,New,In-store,177119747,FL,Juno Beach,.
272,13351,Cannondale Trigger Crb/Al 2 2018,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/cannondale/ca/torrance/trigger-crb-al-2/113091136,5999.99,https://marketplacer.imgix.net/1a/FHdcMLey3uX7lIbYbav3yfM8E.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=6994ad35f34edf420f7ed038d9f83195,Cannondale,Full Suspension Mountain Bikes,Grey,"15.5""",Small,Unisex,All Mountain,Carbon,"27.5""",SRAM X01 Eagle,New,In-store,113091136,CA,Torrance,.
273,13352,Cannondale Foray 2 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/tx/pasadena/foray-2/105545883,590.0,https://marketplacer.imgix.net/TN/2HitkRgryMu1IgP3oRMvJ8fQk.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=5ff80ca52ba9464839deddce128f882c,Cannondale,Hardtail Mountain Bikes,"All Black, Light Blue","20"", 21"", 22"", 23""","XS, Small, Medium, Large",Womens,Recreational,Aluminum,"27.5""",Shimano Acera,New,In-store,105545883,TX,Pasadena,.
274,13353,Liv Pique 29er 3 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/liv/pa/nazareth/pique-29er-3/155291021,2050.0,https://marketplacer.imgix.net/y5/nClrIqJRR4PQUD2MKJx0OvzqU.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=8176eb4f21d2fdea276b3029a92f15e6,Liv,Full Suspension Mountain Bikes,Purple,"19""",XL,Unisex,Cross Country,Aluminum,"29""",SRAM SX Eagle,New,In-store,155291021,PA,Nazareth,.
275,13354,Cannondale Scalpel Si Crb 2 29 2017,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/cannondale/tx/pasadena/scalpel-si-crb-2-29/105545940,6390.0,https://marketplacer.imgix.net/ES/n5LcoHoviia00ly35LDmtkGYM.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=8ab5ddee4e676dc6abf9cc588178570e,Cannondale,Full Suspension Mountain Bikes,Green,"17"", 19"", 20.5""","Medium, Large, XL",Unisex,Cross Country,Carbon,"29""",SRAM XX1,New,In-store,105545940,TX,Pasadena,.
276,13355,Liv Intrigue Advanced 2 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/liv/pa/nazareth/intrigue-advanced-2/128401738,3885.0,https://marketplacer.imgix.net/Yr/BSSmfBiu-KQ3VUpWN-x08SHhU.jpeg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=882b85d12575243b871bd9487361ee77,Liv,Full Suspension Mountain Bikes,Teal,"16""",Small,Womens,Trail,Carbon Alloy Composite,"27.5""",SRAM NX,New,In-store,128401738,PA,Nazareth,.
277,13356,Cannondale Trail 3 27.5 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/tx/pasadena/trail-3-27-5/105545885,1080.0,https://marketplacer.imgix.net/9b/fqWOY5wLeV6mhcHDrgK2Sbui8.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=a9757e75c550bff53316894d70158bac,Cannondale,Hardtail Mountain Bikes,Orange,"13.5"", 15"", 17"", 19"", 21""","XS, Small, Medium, Large, XL",Unisex,Trail,Aluminum,"27.5""",Shimano SLX,New,In-store,105545885,TX,Pasadena,.
278,13357,Scott Spark 700 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/scott/ca/lincoln/spark-700/174084278,2799.99,https://marketplacer.imgix.net/nR/gzcPxuqSQLBRQ4K7-qNP0melk.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=1d11778a44c1d365fcbf70d9df735c9d,Scott,Full Suspension Mountain Bikes,Black,"16""","XS, Small",Unisex,Cross Country,Aluminum,"27.5""",SRAM NX,New,In-store,174084278,CA,Lincoln,.
279,13358,2016 Santa Cruz Bronson CC XO1 build,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/santa-cruz/ca/buellton/2016-santa-cruz-bronson-cc-xo1-build/184323322,3100.0,https://marketplacer.imgix.net/CJ/RO4oB-wrwCRSaJyc5AImeRCLg.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=cf4fe7b993b7ab4279473a5198ebe1bd,Santa Cruz,Full Suspension Mountain Bikes,Pink,"19""",Large,Unisex,All Mountain,Carbon,"27.5""",SRAM X0,Used,Private ad,184323322,CA,Buellton,.
280,13359,Specialized Epic Comp Carbon Evo 29 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/specialized/ca/san-jose/epic-comp-carbon-evo-29/177850074,4420.0,https://marketplacer.imgix.net/-A/t0X1uQ_6BFWlAsER_VXQUdc6M?auto=format&fm=pjpg&fit=max&w=640&h=576&s=034a930f8b484d9f5fe498bb0bab3748,Specialized,Full Suspension Mountain Bikes,"Carbon, Green","15.5"", 17"", 18.5"", 20.5""","Small, Medium, Large, XL",Unisex,Cross Country,Carbon,"29""",SRAM NX,New,In-store,177850074,CA,San Jose,.
281,13360,Scott Scale 910 2019,https://www.bikeexchange.com/a/hardtail-mountain-bikes/scott/ca/los-angeles/scale-910/146256109,3599.99,https://marketplacer.imgix.net/WV/rZHNZgaBk9bUZaTyLw_09lBFs.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=102770675d23b92a90dc7ecdaeb7b98e,Scott,Hardtail Mountain Bikes,Grey,"15.5"", 17.5"", 19"", 21""","Small, Medium, Large, XL",Unisex,Cross Country,Carbon,"29""",SRAM X01 Eagle,New,In-store,146256109,CA,Los Angeles,.
282,13361,Giant XTC Advanced 29er 2 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/giant/tx/pasadena/xtc-advanced-29er-2/105546001,2575.0,https://marketplacer.imgix.net/B_/QQmciqqYxE71NznSlIia7CAhE.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=4d9ffc7345c8e1a259861de27c405ffa,Giant,Hardtail Mountain Bikes,Black,"16"", 18"", 20"", 22""","Small, Medium, Large, XL",Unisex,Cross Country,Carbon Alloy Composite,"29""",Shimano SLX,New,In-store,105546001,TX,Pasadena,.
283,13362,GT 27.5 M Avalanche Sport 2019,https://www.bikeexchange.com/a/hardtail-mountain-bikes/gt/ca/alamo/27-5-m-avalanche-sport/164283996,685.0,https://marketplacer.imgix.net/HJ/0iLY_S_4WS5oOKJlkKZKlONXw.png?auto=format&fm=pjpg&fit=max&w=640&h=576&s=4f3d94c7fdf8fc0d73a1e80d646db68a,GT,Hardtail Mountain Bikes,Baby Blue,"14"", 15""","XS, Small",Unisex,Trail,Aluminum,"27.5""",Shimano Alivio,New,In-store,164283996,CA,Alamo,.
284,13363,GT Aggressor Expert 2016,https://www.bikeexchange.com/a/hardtail-mountain-bikes/gt/ks/overland-park/aggressor-expert/102792164,499.99,https://marketplacer.imgix.net/ni/xkhty30nEDVEkHIsUgnWG2GhA.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=5e42cccbc9ac98a22e5f612e0d8c5b8a,GT,Hardtail Mountain Bikes,"Blue, Red, Silver","13"", 17"", 21""","XS, Medium, XL",Unisex,Recreational,Aluminum,"27.5""",Shimano Acera,New,In-store,102792164,KS,Overland Park,.
285,13364,Liv Intrigue Advanced 0 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/liv/pa/nazareth/intrigue-advanced-0/128401736,8400.0,https://marketplacer.imgix.net/Vw/RYJNf1gLhJbkcp-H2DxH77dr8.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=f49df4fce79969e1ec6ee5a3be756e42,Liv,Full Suspension Mountain Bikes,Grey,"15""",XS,Womens,Trail,Carbon Alloy Composite,"27.5""",SRAM X01 Eagle,New,In-store,128401736,PA,Nazareth,.
286,13365,Giant Talon 2 2019,https://www.bikeexchange.com/a/hardtail-mountain-bikes/giant/ny/syracuse/talon-2/122474104,720.0,https://marketplacer.imgix.net/VY/yLNQzi7IfB4pZE3LFZje_itWs.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=715a78f34da37f99481a9da3f0b91fa1,Giant,Hardtail Mountain Bikes,Grey,"17.5""",Medium,Unisex,Cross Country,Aluminum,"27.5""",Shimano Deore,New,In-store,122474104,NY,Syracuse,.
287,13366,Giant Anthem 29er 2 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/giant/pa/nazareth/anthem-29er-2/165760900,3000.0,https://marketplacer.imgix.net/_d/_bMHAjHIk89K5P4bJ_B1xMAS8.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=1c21ceec8ef47767d7dcb6594a6fbee3,Giant,Full Suspension Mountain Bikes,Black,"15.5"", 17.5"", 19.5"", 21""","Small, Medium, Large, XL",Unisex,Trail,Aluminum,"29""",Shimano SLX,New,In-store,165760900,PA,Nazareth,.
288,13367,Cannondale Trail 5 27.5 2018,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/ca/torrance/trail-5-27-5/113091072,879.99,https://marketplacer.imgix.net/NZ/yDW_H7GXpWg5qYuq3HAYF9R64.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=05ee9c2b02ae22122160614064aa16aa,Cannondale,Hardtail Mountain Bikes,Matte Black,"14""",XS,Unisex,Recreational,Aluminum,"27.5""",Shimano Deore,New,In-store,113091072,CA,Torrance,.
289,13368,Cannondale Trail 5 29 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/cannondale/tx/pasadena/trail-5-29/105545887,820.0,https://marketplacer.imgix.net/Cw/h9wffh1hDquB9g1bPKw-oLnBE.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=37b0ab54623f7dd8a27505c658951e33,Cannondale,Hardtail Mountain Bikes,"Blue, Red","17"", 19"", 21"", 22.5""","Medium, Large, XL, XXL",Unisex,Trail,Aluminum,"29""",Shimano Alivio,New,In-store,105545887,TX,Pasadena,.
290,13369,Scott Scale RC 900 Pro 2019,https://www.bikeexchange.com/a/hardtail-mountain-bikes/scott/ca/los-angeles/scale-rc-900-pro/146256102,4499.99,https://marketplacer.imgix.net/Qy/JHXSqLn19e5-h_0y6nGyHw_hE.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=c4227dd9310d70361e496fe572db6f6d,Scott,Hardtail Mountain Bikes,Grey,"15.5"", 17.5"", 19"", 21""","Small, Medium, Large, XL",Unisex,Cross Country,Carbon,"29""",Shimano XTR,New,In-store,146256102,CA,Los Angeles,.
292,13371,Specialized Pitch 27.5 2020,https://www.bikeexchange.com/a/hardtail-mountain-bikes/specialized/in/franklin/pitch-27-5/148254190,520.0,https://marketplacer.imgix.net/f8/kITV30UUwlBQKc5ud6gHDibU4?auto=format&fm=pjpg&fit=max&w=640&h=576&s=37ea608e99cbf90776348b11ce375b89,Specialized,Hardtail Mountain Bikes,"Black, Grey, Mint Green","12"", 14""","XS, Small",Unisex,Trail,Aluminum,"27.5""",Shimano Tourney,New,In-store,148254190,IN,Franklin,.
293,13372,Fuji Slm 29 2.5 2019,https://www.bikeexchange.com/a/hardtail-mountain-bikes/fuji/ca/san-luis-obispo/slm-29-2-5/152798219,2399.99,https://marketplacer.imgix.net/x2/6krWJrII_jenSuAV3nB34ls_Y.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=c8862e59b2b99f8f00d4768edc7f85c0,Fuji,Hardtail Mountain Bikes,Black,"17.5""",Medium,Unisex,Cross Country,Carbon,"29""",Shimano XT,New,In-store,152798219,CA,San Luis Obispo,.
294,13373,Specialized Chisel 29 2020,https://www.bikeexchange.com/a/hardtail-mountain-bikes/specialized/in/franklin/chisel-29/160223797,1375.0,https://marketplacer.imgix.net/_9/2pH_BQSsLT2Qml6jXRFIhSo4w?auto=format&fm=pjpg&fit=max&w=640&h=576&s=39291b91b7b0e13e643b067fa8c74e48,Specialized,Hardtail Mountain Bikes,Matte Black,"17""",Medium,Unisex,Cross Country,Aluminum,"29""",SRAM SX Eagle,New,In-store,160223797,IN,Franklin,.
295,13374,Cannondale Cujo 2 2020-MD,https://www.bikeexchange.com/a/hardtail-mountain-bikes/other/ut/moab/cannondale-cujo-2-2020-md/159929297,1350.0,https://marketplacer.imgix.net/ZY/ttwfFZm7YEse1oQqpfleaYtK0.png?auto=format&fm=pjpg&fit=max&w=640&h=576&s=1387bfaaed2e20bf1746c3a383486dfa,Other,Hardtail Mountain Bikes,.,.,.,Unisex,Trail,Aluminum,"27.5""",SRAM SX Eagle,Used,"Pick Up In Store, Buy online",159929297,UT,Moab,.
296,13375,Scott Ransom 900 Tuned 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/scott/ca/los-angeles/ransom-900-tuned/146256137,7499.99,https://marketplacer.imgix.net/0T/MVgRNlegaOfxhDLSE7wUt1b40.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=65684212758b0c6d0e664e7fc263ea0d,Scott,Full Suspension Mountain Bikes,Orange,"16.5"", 17.5"", 18.5"", 19.5""","Small, Medium, Large, XL",Unisex,Enduro,Carbon,"29""",SRAM X01 Eagle,New,In-store,146256137,CA,Los Angeles,.
298,13377,Giant Stance 1 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/giant/pa/nazareth/stance-1/128401622,1750.0,https://marketplacer.imgix.net/M_/Fh8o_lAXKnBXKTQcrbFBc94As.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=87448d8515c9f9a33eda0f74c3f7a8dd,Giant,Full Suspension Mountain Bikes,Orange,"15.5""",XS,Unisex,Trail,Aluminum,"29""",Shimano Deore,New,In-store,128401622,PA,Nazareth,.
299,13379,Giant Trance Advanced 1 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/giant/pa/phoenixville/trance-advanced-1/169586874,5565.0,https://marketplacer.imgix.net/-8/v6I-vHegBsC0Y4fyrGWd_KH2E.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=28cf399f6afd9f2f5b896b1c6d2590be,Giant,Full Suspension Mountain Bikes,Green,"19""",Large,Unisex,Trail,Carbon Alloy Composite,"27.5""",SRAM GX Eagle,New,In-store,169586874,PA,Phoenixville,.
300,13380,Scott Ransom 720 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/scott/ca/los-angeles/ransom-720/146256142,3799.99,https://marketplacer.imgix.net/iZ/sUjm9Ky1sjRpR5JgaYBmaHmCo.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=13d2d5f62f5c846a584eb2c81655d71a,Scott,Full Suspension Mountain Bikes,Beige,"16.5"", 17.5"", 18.5"", 19.5""","Small, Medium, Large, XL",Unisex,Enduro,Aluminum,"27.5""",SRAM NX,New,In-store,146256142,CA,Los Angeles,.
301,13381,Haro Double Peak 29 Sport 2016,https://www.bikeexchange.com/a/hardtail-mountain-bikes/haro/ca/cameron-park/double-peak-29-sport/102407645,499.99,https://marketplacer.imgix.net/s4/LJtZpST8A0LXhomuyljw369Qg.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=2b3ca439c28a51eb4772d8545c3b1434,Haro,Hardtail Mountain Bikes,Grey,"17"", 19""","Medium, Large",Unisex,Cross Country,Aluminum,"29""",Shimano Altus,New,In-store,102407645,CA,Cameron Park,.
302,13382,Cannondale 27.5 Jekyll Al 3 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/cannondale/mo/parkville/27-5-jekyll-al-3/145619916,3150.0,https://marketplacer.imgix.net/15/UwDUNQJ_yxG4BKe6ZChOYA5oQ.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=97010743ca40c845e03127d8d6298496,Cannondale,Full Suspension Mountain Bikes,.,.,.,Unisex,Enduro,Carbon Alloy Composite,"27.5""",SRAM NX,New,"Pick Up In Store, In-store",145619916,MO,Parkville,.
303,13383,Scott Genius 940 2019,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/scott/ca/los-angeles/genius-940/146256133,3499.99,https://marketplacer.imgix.net/F0/0cua8TcyjZP9WvtkZG_CKnsCM.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=6d37025fa60b9a0c2a677de7f99d1a41,Scott,Full Suspension Mountain Bikes,Silver,"16"", 17.5"", 19"", 20.5""","Small, Medium, Large, XL",Unisex,Trail,Aluminum,"29""",SRAM GX Eagle,New,In-store,146256133,CA,Los Angeles,.
304,13384,Liv Tempt 3 2018,https://www.bikeexchange.com/a/hardtail-mountain-bikes/liv/ky/campbellsville/tempt-3/115753681,520.0,https://marketplacer.imgix.net/bx/U61MJP2wjOPijETsKdytkQ0pE.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=183fe5486af776dcc3c7961038ddd0da,Liv,Hardtail Mountain Bikes,Matte Black,"15.5""",Small,Womens,Recreational,Aluminum,"27.5""",Shimano Acera,New,In-store,115753681,KY,Campbellsville,.
306,13386,Cannondale F Habit Al 3 2018,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/cannondale/ca/torrance/f-habit-al-3/113090964,1999.99,https://marketplacer.imgix.net/o4/s8TQbzA8VfqaU3hhDt10fqw-g.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=e13e8b9ca1f91dc6fd0cb42be490dd14,Cannondale,Full Suspension Mountain Bikes,Light Blue,"14.5""",XS,Womens,Trail,Aluminum,"27.5""",Shimano Deore,New,In-store,113090964,CA,Torrance,.
307,13387,Scott Contessa Scale 40 2019,https://www.bikeexchange.com/a/hardtail-mountain-bikes/scott/fl/pembroke-pines/contessa-scale-40/127362511,799.99,https://marketplacer.imgix.net/-E/z54a21jv26u0UL50xfbfl7sJQ.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=1c5e0fe8b3f9141f32548e5a1520f0b1,Scott,Hardtail Mountain Bikes,.,.,.,Womens,Cross Country,Aluminum,"29""",Shimano Altus,New,"Pick Up In Store, In-store",127362511,FL,Pembroke Pines,.
308,13388,Scott Scale 940 2019,https://www.bikeexchange.com/a/hardtail-mountain-bikes/scott/fl/pembroke-pines/scale-940/127979583,1599.99,https://marketplacer.imgix.net/vQ/oyRasDkA5EdzkCkJSL2Ixg514.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=2f7845f62584a49bb2a792ee47f618e8,Scott,Hardtail Mountain Bikes,.,.,.,Unisex,Cross Country,Carbon,"29""",SRAM NX,New,"Pick Up In Store, In-store",127979583,FL,Pembroke Pines,.
309,13389,Cannondale Habit Crb/Al 3 2018,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/cannondale/ca/torrance/habit-crb-al-3/113091113,3799.99,https://marketplacer.imgix.net/gZ/YNiNAHOv0yMVrS6SiCMD48CbM.ashx?auto=format&fm=pjpg&fit=max&w=640&h=576&s=d9fb655e9d481a3448bc0c72388f03d3,Cannondale,Full Suspension Mountain Bikes,Navy Blue,"15.5""",Small,Unisex,Trail,Carbon,"27.5""",Shimano XT,New,In-store,113091113,CA,Torrance,.
310,13390,Specialized Pitch Women Sport 27.5 2018,https://www.bikeexchange.com/a/hardtail-mountain-bikes/specialized/ca/torrance/pitch-women-sport-27-5/113091004,575.0,https://marketplacer.imgix.net/4U/dzodV2bqd1JpdaprHLL2Nbf6Y?auto=format&fm=pjpg&fit=max&w=640&h=576&s=83282bd0bf1f5fc487b55a20d44f1d5b,Specialized,Hardtail Mountain Bikes,Black,"14""",Small,Womens,Trail,Aluminum,"27.5""",Shimano Acera,New,In-store,113091004,CA,Torrance,.
311,13391,KHS Zaca 2017,https://www.bikeexchange.com/a/hardtail-mountain-bikes/khs/ca/torrance/zaca/113091237,449.0,https://marketplacer.imgix.net/WW/UeVKNe_sbnO2hjRy1Yipfi0yo.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=104caac45dae9c0a5beef83af65d7c83,KHS,Hardtail Mountain Bikes,Black,"15""",Small,Unisex,Cross Country,Aluminum,"29""",Shimano TX35,New,In-store,113091237,CA,Torrance,.
313,13393,Haro FLC 29 Pro 2019,https://www.bikeexchange.com/a/hardtail-mountain-bikes/haro/tn/memphis/flc-29-pro/143130245,3479.99,https://marketplacer.imgix.net/7B/lr1_Tq2AtliDAsw0YRixT1f0o.jpg?auto=format&fm=pjpg&fit=max&w=640&h=576&s=a04ab402dd02d0fdc2600d15e7a4b747,Haro,Hardtail Mountain Bikes,Chrome,"17"", 19"", 21""","Medium, Large, XL",Unisex,Trail,Carbon,"29""",SRAM X01 Eagle,New,In-store,143130245,TN,Memphis,.
314,13394,Specialized Enduro Elite Carbon 29 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/specialized/ut/woods-cross/enduro-elite-carbon-29/153724140,5310.0,https://marketplacer.imgix.net/gS/mE2LMvy4Sw2pPUyIHpBXgF8tk?auto=format&fm=pjpg&fit=max&w=640&h=576&s=1ba1b30414c73638996c3981b35d3441,Specialized,Full Suspension Mountain Bikes,.,.,.,Unisex,Enduro,Carbon,"29""",SRAM GX Eagle,New,"Pick Up In Store, In-store",153724140,UT,Woods Cross,.
316,13396,Trek Remedy 9.9 27.5 2020,https://www.bikeexchange.com/a/full-suspension-mountain-bikes/trek/fl/juno-beach/remedy-9-9-27-5/149038816,7499.99,https://marketplacer.imgix.net/fc/cLMbCJAGq28sMpSMNbZKDJCpU?auto=format&fm=pjpg&fit=max&w=640&h=576&s=9b16cb3d489a89dccea8405c8461552a,Trek,Full Suspension Mountain Bikes,"Green, Teal","15.5"", 17.5"", 18.5"", 19.5"", 21.5""","Small, Medium, M/L, Large, XL",Unisex,Trail,Carbon,"27.5""",SRAM X01 Eagle,New,In-store,149038816,FL,Juno Beach,.
